Time	Media file path	Total length	FPS	Subject	Behavior	Behavioral category	Comment	Status
2009.079	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2038.645	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2043.15	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2064.415	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2068.424	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Subordinate	Bite female	Reproductive		POINT
2075.678	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
2075.678	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2075.794	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX030559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
2134.492	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
2166.566	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
2173.781	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2202.747	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Entry/exit pot	Reproductive		POINT
2226.062	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Entry/exit pot	Reproductive		POINT
2228.313	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
2231.595	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
2235.065	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
2239.101	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
2255.243	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Bite	Aggressive		POINT
2256.111	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Subordinate	Flee	Other		POINT
2267.627	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Subordinate	Bite female	Reproductive		POINT
2380.101	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
2402.999	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2474.082	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
2476.582	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Chases female	Aggressive		POINT
2533.143	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Foraging	Other		POINT
2646.842	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Bite female	Reproductive		POINT
2804.41	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2808.663	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2814.161	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2824.664	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX040559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2838.441	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2843.442	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2859.444	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
2922.236	C:/Users/qcbio/Dropbox (Queens College)/2023/Dyad/230313_Dyad10/Yellow/B2C/Videos/GX050559.MP4	3372.11	29.97	Dominant	Mirror	Aggressive		POINT
